"Pathway_ID","Pathway","Gene_ID"
"GO:0006805","xenobiotic metabolic process","348158"
"GO:0006805","xenobiotic metabolic process","2329"
"GO:0006805","xenobiotic metabolic process","3172"
"GO:0006805","xenobiotic metabolic process","5243"
"GO:0006805","xenobiotic metabolic process","670"
"GO:0006805","xenobiotic metabolic process","66002"
"GO:0006805","xenobiotic metabolic process","1429"
"GO:0006805","xenobiotic metabolic process","2052"
"GO:0006805","xenobiotic metabolic process","56603"
"GO:0006805","xenobiotic metabolic process","55347"
"GO:0006805","xenobiotic metabolic process","7172"
"GO:0006805","xenobiotic metabolic process","9915"
"GO:0006805","xenobiotic metabolic process","217"
"GO:0006805","xenobiotic metabolic process","316"
"GO:0006805","xenobiotic metabolic process","10249"
"GO:0006805","xenobiotic metabolic process","2947"
"GO:0035725","sodium ion transmembrane transport","53373"
"GO:0035725","sodium ion transmembrane transport","55283"
"GO:0035725","sodium ion transmembrane transport","1259"
"GO:0035725","sodium ion transmembrane transport","6569"
"GO:0035725","sodium ion transmembrane transport","6561"
"GO:0035725","sodium ion transmembrane transport","340024"
"GO:0035725","sodium ion transmembrane transport","29098"
"GO:0035725","sodium ion transmembrane transport","6526"
"GO:0035725","sodium ion transmembrane transport","9058"
"GO:0035725","sodium ion transmembrane transport","9963"
"GO:0035725","sodium ion transmembrane transport","6340"
"GO:0035725","sodium ion transmembrane transport","6337"
"GO:0035725","sodium ion transmembrane transport","6559"
"GO:0035725","sodium ion transmembrane transport","6326"
"GO:0035725","sodium ion transmembrane transport","6557"
"GO:0035725","sodium ion transmembrane transport","8671"
"GO:0035725","sodium ion transmembrane transport","65266"
"GO:0035725","sodium ion transmembrane transport","476"
"GO:0035725","sodium ion transmembrane transport","83697"
"GO:0035725","sodium ion transmembrane transport","6338"
"GO:0035725","sodium ion transmembrane transport","64849"
"GO:0002698","negative regulation of immune effector process","11314"
"GO:0002698","negative regulation of immune effector process","3133"
"GO:0002698","negative regulation of immune effector process","3958"
"GO:0002698","negative regulation of immune effector process","3134"
"GO:0002698","negative regulation of immune effector process","6688"
"GO:0002698","negative regulation of immune effector process","301"
"GO:0002698","negative regulation of immune effector process","8832"
"GO:0002698","negative regulation of immune effector process","5788"
"GO:0002698","negative regulation of immune effector process","56833"
"GO:0002698","negative regulation of immune effector process","3071"
"GO:0002698","negative regulation of immune effector process","7043"
"GO:0002698","negative regulation of immune effector process","5272"
"GO:0002698","negative regulation of immune effector process","3635"
"GO:0002698","negative regulation of immune effector process","84695"
"GO:0002698","negative regulation of immune effector process","409"
"GO:0002698","negative regulation of immune effector process","5648"
"GO:0002698","negative regulation of immune effector process","29126"
"GO:0002698","negative regulation of immune effector process","3956"
"GO:0002698","negative regulation of immune effector process","2896"
"GO:0002698","negative regulation of immune effector process","2"
"GO:0002698","negative regulation of immune effector process","2213"
"GO:0002698","negative regulation of immune effector process","5817"
"GO:0002698","negative regulation of immune effector process","11006"
"GO:0002698","negative regulation of immune effector process","1524"
"GO:0002698","negative regulation of immune effector process","7040"
"GO:0002698","negative regulation of immune effector process","196"
"GO:0002698","negative regulation of immune effector process","3077"
"GO:0002698","negative regulation of immune effector process","684"
"GO:0002698","negative regulation of immune effector process","6223"
"GO:0002698","negative regulation of immune effector process","115352"
"GO:0002698","negative regulation of immune effector process","3824"
"GO:0002698","negative regulation of immune effector process","710"
"GO:0002698","negative regulation of immune effector process","5777"
"GO:0002698","negative regulation of immune effector process","3718"
"GO:0002698","negative regulation of immune effector process","7042"
"GO:0002698","negative regulation of immune effector process","8078"
"GO:0002698","negative regulation of immune effector process","11213"
"GO:0002698","negative regulation of immune effector process","79004"
"GO:0002698","negative regulation of immune effector process","729230"
"GO:0006099","tricarboxylic acid cycle","6391"
"GO:0006099","tricarboxylic acid cycle","55753"
"GO:0006099","tricarboxylic acid cycle","3417"
"GO:0006099","tricarboxylic acid cycle","1738"
"GO:0006099","tricarboxylic acid cycle","2271"
"GO:0006099","tricarboxylic acid cycle","4190"
"GO:0006099","tricarboxylic acid cycle","1743"
"GO:0006099","tricarboxylic acid cycle","8802"
"GO:0006099","tricarboxylic acid cycle","48"
"GO:0006099","tricarboxylic acid cycle","8801"
"GO:0006099","tricarboxylic acid cycle","6390"
"GO:0006099","tricarboxylic acid cycle","5160"
"GO:0006099","tricarboxylic acid cycle","130752"
"GO:0006099","tricarboxylic acid cycle","6392"
"GO:0006099","tricarboxylic acid cycle","5162"
"GO:0006099","tricarboxylic acid cycle","8803"
"GO:0072243","metanephric nephron epithelium development","7849"
"GO:0072243","metanephric nephron epithelium development","38"
"GO:0072243","metanephric nephron epithelium development","9356"
"GO:0072243","metanephric nephron epithelium development","358"
