"Gene_ID","meta_log2FC","meta_SE","meta_pvalue","ci_lower","ci_upper","tau2","I2","Q","Q_pvalue","meta_padj","Gene_Symbol"
8578,0.925962247684351,0.320791240311429,0.00389559182008262,0.297222970118016,1.55470152525069,0,0,0.0717529395245224,0.788801394387769,0.028558104408503,"SCARF1"
2023,1.02203796952263,0.261746711531771,9.43489237000565e-05,0.509023841848562,1.53505209719669,0,0,0.00516786353931676,0.942691156218341,0.00142612840610747,"ENO1"
56005,1.64662739697001,0.348279557673406,2.2686515656131e-06,0.964012007378591,2.32924278656142,0,0,0.530048793321705,0.46658634648338,6.11764581183227e-05,"MYDGF"
23151,1.76684978361418,0.423875380882191,3.06848001330776e-05,0.936069303151887,2.59763026407647,0,0,0.000544593694887708,0.981381831847581,0.000565195574035909,"GRAMD4"
64778,0.816577494624496,0.205815238095604,7.26223157082175e-05,0.413187040487576,1.21996794876142,0,0,0.777156897958886,0.378012074244466,0.00114925666982852,"FNDC3B"
60,1.00623853661091,0.270984127189013,0.000204594506074466,0.475119406938427,1.5373576662834,0,0,0.473471847020851,0.491394277619535,0.00272583767332215,"ACTB"
55973,0.617089773737685,0.175048930965896,0.000423096722772706,0.27400017351229,0.96017937396308,0,0,0.388162615927066,0.533266793302259,0.00485086149076904,"BCAP29"
4175,0.978615438924705,0.259424965797758,0.000161783005642342,0.470151849270565,1.48707902857885,0,0,0.0502325468507245,0.822659117940182,0.00223660603004943,"MCM6"
5362,0.954594064022074,0.322780987705118,0.00310240465658345,0.321954953225778,1.58723317481837,0.0772053471203725,19.2199749723957,1.23792979719711,0.265870405706131,0.0240677341684204,"PLXNA2"
55824,1.18191110140291,0.269424394933037,1.15030145105801e-05,0.653848990777657,1.70997321202816,0,0,0.20828853683257,0.648112151015142,0.000243860290324139,"PAG1"
4162,2.1153486753566,0.329828726700572,1.42238367832035e-10,1.46889624995678,2.76180110075643,0,0,0.992808500756251,0.319056919819034,1.11499994969728e-08,"MCAM"
3566,0.651417042697888,0.232600272758401,0.00510099304289355,0.195528885297229,1.10730520009855,0,0,0.393912044129006,0.530250199861782,0.0354226587739102,"IL4R"
6626,0.890188517654332,0.310681677473955,0.00416646928074137,0.281263619148892,1.49911341615977,0.0246075039155189,7.07488700049734,1.07613536074511,0.299563713670875,0.0300891833488141,"SNRPA"
54518,0.911612601886746,0.321459990338821,0.00457037777470996,0.281562598352064,1.54166260542143,0,0,0.0488423271089782,0.825090095133858,0.032415783028098,"APBB1IP"
4133,1.70751122367235,0.430193570723278,7.21235493551861e-05,0.864347318674042,2.55067512867066,0,0,0.564903373042517,0.452291317970457,0.00114270483661102,"MAP2"
27074,1.42958555154255,0.521162581349213,0.00608676696622298,0.408125662008169,2.45104544107693,0,0,0.771240954333064,0.379833426758075,0.0406880907315738,"LAMP3"
57103,1.02653063382146,0.273807797965485,0.000177475952363735,0.489877211122894,1.56318405652003,0,0,0.000822623356239192,0.977118681873557,0.00240977670263872,"TIGAR"
7289,0.750301124459153,0.2609889326309,0.0040423374976701,0.238772216139039,1.26183003277927,0,0,0.148432691124916,0.70003765668201,0.0293657524143782,"TULP3"
6507,1.39290825400333,0.394255925722471,0.000410864318089537,0.620180838895787,2.16563566911087,0,0,0.0105776914661936,0.918083684505523,0.00473477230837711,"SLC1A3"
56925,0.892255046692982,0.32182305003936,0.0055627179273787,0.261493459221005,1.52301663416496,0.0335948645749229,8.01039243549724,1.0870793195838,0.29711924437101,0.0378990024329697,"LXN"
50509,2.62208300879065,0.772922838680173,0.000692768135012995,1.10718208214904,4.13698393543225,0.680267704428476,51.7515876978352,2.07260706059572,0.149964977451443,0.00731448141298373,"COL5A3"
1371,1.0329588287631,0.26260596343011,8.37201324129404e-05,0.518260598314641,1.54765705921156,0,0,0.347927368823136,0.555288747682223,0.00129005548036992,"CPOX"
6932,1.4093219455242,0.431141320724319,0.00107998243735419,0.564300484657508,2.2543434063909,0,0,0.0128487180425261,0.909751345457325,0.0104382818658398,"TCF7"
4208,1.10755879339962,0.173811221197101,1.8634315168094e-10,0.766895059744374,1.44822252705486,0,0,0.081415246309229,0.775388596017463,1.45229174226249e-08,"MEF2C"
5788,1.42334159197652,0.343004235496399,3.33009190966988e-05,0.751065643858882,2.09561754009416,0,0,0.00738083423421631,0.931536545701566,0.000604301873729192,"PTPRC"
79876,1.0358458405099,0.180398142215344,9.35657171213593e-09,0.682271978889894,1.38941970212991,0,0,0.747223290056519,0.387356780025457,5.23463304542443e-07,"UBA5"
2533,1.48515881754502,0.346231628046921,1.79079890816431e-05,0.806557296264386,2.16376033882565,0,0,0.827903896125195,0.362879340381384,0.000356652018888913,"FYB1"
7188,0.767386656243681,0.212666056277929,0.000308077497008109,0.350568845204772,1.18420446728259,0,0,0.0219513187694524,0.882216676715555,0.00377618990196395,"TRAF5"
54437,4.64956166741654,1.66417768419725,0.00520750667963328,1.38783334251467,7.91128999231841,5.05575364732847,91.1074420907178,11.2453583119901,0.000798223822539542,0.0360250449263702,"SEMA5B"
22996,1.46380662898811,0.471765163467913,0.00191680362158516,0.539163899430347,2.38844935854587,0,0,0.706007785365752,0.400772324688091,0.0164205082678867,"TTC39A"
51194,0.624809632864511,0.233933470954363,0.00756513344631665,0.166308455015514,1.08331081071351,0,0,0.0147651979850815,0.903285406737568,0.0474421833752034,"IPO11"
101180901,0.624809632864511,0.233933470954363,0.00756513344631665,0.166308455015514,1.08331081071351,0,0,0.0147651979850815,0.903285406737568,0.0474421833752034,"IPO11-LRRC70"
10959,0.791375721776911,0.234831055687485,0.000751739175240623,0.331115310177922,1.2516361333759,0,0,0.647756263077893,0.420916018068657,0.00784496849827346,"TMED2"
7462,1.45755143040936,0.354625921685208,3.95471245286965e-05,0.762497395922027,2.15260546489669,0.0439889205113177,8.53349154099818,1.09329635168946,0.295741996320162,0.000696101671044928,"LAT2"
581,1.49000271997113,0.374664564704073,6.9820125258974e-05,0.755673666867768,2.22433177307449,0,0,0.20962428012971,0.647062048849418,0.0011153847735388,"BAX"
6452,1.02405944832101,0.306768887682739,0.000843195219103303,0.42280347688543,1.62531541975659,0,0,0.0981715437197881,0.754034985132547,0.0085479707813307,"SH3BP2"
22795,1.53128814724267,0.527810564769178,0.00371727237423685,0.496798449635333,2.56577784485,0.154406504583608,22.4723019737529,1.28986159199703,0.256073459053983,0.0276019116098349,"NID2"
6790,1.16878536634234,0.277258877190329,2.4922312339044e-05,0.625367952655283,1.7122027800294,0,0,0.0215850440211185,0.883196353843511,0.000472612569996245,"AURKA"
