Gene_ID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
252884,42.4706910532098,-0.856136807533804,0.332424485852272,-2.57543244848175,0.0100114827122704,0.0492807569739869
84065,48.0959044348301,0.295501826328482,0.271721407049977,1.08751765102604,0.276808102148752,0.499265921131486
257106,36.0065676933472,1.47424319087181,0.384263931362288,3.83653804208307,0.00012478087457033,0.00140138520671293
151011,206.902593067959,0.316934978480228,0.242423720672977,1.30735959996161,0.191090611368273,0.39991484393951
85002,15.9317241391441,-0.527346122541321,0.425305306030116,-1.23992368556056,0.215003622254595,0.428713498188782
4051,238.883514125245,-3.19020680925063,0.419259658963442,-7.60914326252602,2.75918775285745e-14,3.02936741761725e-12
114826,16.71476367994,-0.522029213850833,0.41799627673001,-1.24888484159398,0.211707196630049,0.424714159706299
23131,69.6555765064472,0.0976211756440323,0.260083526723173,0.375345477946929,0.707403547833712,0.849991624040339
56971,14.8800379392696,-0.61843809880469,0.360869012191523,-1.71374675550271,0.0865752459027659,0.237252131543442
4771,48.7426113445852,0.142389999737016,0.293250454572856,0.485557643702272,0.627280833524132,0.798912029229802
221491,87.6592498756443,0.163281904114159,0.3229992541703,0.505517898279943,0.613195130581674,0.78914947225271
7328,450.809231290212,0.166956725393045,0.185760034044729,0.898776350099309,0.368771799614842,0.594156395622692
84981,118.886602968767,-0.620651437979618,0.397518690254165,-1.56131385314936,0.118449716577366,0.294550145528742
11104,105.707111690864,-0.415893557592405,0.326273840494964,-1.27467637908539,0.202423810761793,0.413648656774099
116985,163.867799388457,0.523172810241422,0.240450628039025,2.17580138803593,0.0295701148633381,0.112790510390342
5138,16.0022643220047,-0.563654710318829,0.438850809959758,-1.28438799137802,0.199006232608301,0.41008431476221
55615,143.416452120211,-1.48587384226457,0.417330338778216,-3.56042612817138,0.000370253462791419,0.00343216721229966
80829,262.650004246314,0.157132103528063,0.228581868290785,0.687421555799745,0.491817117787176,0.700030919364365
284018,33.7713082456205,0.722024468673318,0.321480600059323,2.24593480458877,0.024708184152952,0.0981668126770943
144233,27.0863236967846,0.0137534944222069,0.280295379864539,0.049067859872873,0.960865216647526,0.981712959294702
90624,116.430821578663,-0.0617416595474173,0.205839451331445,-0.299950564131655,0.76421486437737,0.882829561499165
493860,46.6167549112654,0.0230519552905327,0.434269814130556,0.0530821036610261,0.957666490557107,0.980163689790867
613,191.784280092585,-0.829624775382818,0.26590092091836,-3.12005228307403,0.00180818942727238,0.0126148369722282
139886,21.3856729921241,0.0217564014592172,0.335992548410521,0.0647526308608334,0.948370957346341,0.975816690554895
474343,38.5225594650635,0.29483281541813,0.282381026668978,1.04409569897821,0.296441115600238,0.5211098429924
8372,9.56410700909159,-0.726679735829804,0.461543148855388,-1.57445677101252,0.115381887977367,0.289488305411587
84307,99.9050085193491,-0.177283546969632,0.264202539180276,-0.671013789343881,0.502211745106634,0.707643572122763
100101467,30.50687650171,0.088123472499207,0.268438932879738,0.328281265142291,0.742699008226535,0.87079810601112
53373,302.610574951125,-0.822934849257145,0.266669535525905,-3.08597248513677,0.002028875957413,0.0138805053038564
11006,12.4577249641077,1.66292723104965,0.430957488123834,3.85868044267933,0.000114000882717102,0.00129730357745399
7293,27.6319365441998,2.20405757869807,0.542547035534761,4.06242672863495,4.85651939015355e-05,0.000634166242725664
10614,169.856740559462,-0.844744335244901,0.234514132154987,-3.60210417804,0.000315651809664612,0.00302514346078012
129293,23.5603596567632,0.138088463710569,0.459221988258485,0.300700896823875,0.763642584852637,0.882694418808859
105374836,23.5603596567632,0.138088463710569,0.459221988258485,0.300700896823875,0.763642584852637,0.882694418808859
79955,54.2433489069379,-0.0791741956890864,0.358761362016949,-0.22068763270373,0.825335661732208,0.913714850440867
23275,41.5946257960119,-0.201552393226247,0.291812786459002,-0.69069075304061,0.489759901639608,0.698156205133018
4137,55.3528190498118,-0.199048128892626,0.842550580341092,-0.236244723506149,0.813242777168569,0.907361400243846
200728,33.6614442360978,-0.00114765776889188,0.313603338344033,-0.0036595840304253,0.997080080920694,0.998673468151596
23390,110.843269715136,0.444037766095538,0.253629840477022,1.75073155926921,0.0799921605639519,0.224915470514173
